SrNo,CensusCode,Load,VillageName
3115,546235,1162.52,Kurtadi
3116,546345,5363.421351,Kurunda
3117,546346,1551.038649,Kurundwadi
3118,546004,127.0905459,Lad pimpri
3119,546386,379.3,Lahan
3120,546026,1206.8,Lakh
3121,546111,211.6,Landala
3122,545925,681.3574662,Lasina
3123,546060,69.6,Laxmannaik tanda
3124,545745,154.5584691,Limbala Amdari
3125,545830,364.9257743,Limbala hudi
3126,545968,925.083276,Limbala makta
3127,545856,669.8,Limbala pr.washim
3128,545746,585.7742257,Limbala Tanda
3129,545904,121.07,Limbi
3130,545824,363.92,Lingdari
3131,546323,955.5,Lingi
3132,545840,127.0873469,Ling pimpri
3133,545992,2114.59,Lohagaon
3134,546058,170.3,Lohara Bk
3135,546057,45.9,Lohara Kh
3136,545903,123.5941067,Lohra
3137,546305,438.94,Loleshwar
3138,546385,810.36,Lon Bk.
3139,546361,709.6,Mahagaon
3140,546033,233.4,Mahalajgaon
3141,546252,1326.48,Mahalingi
3142,545812,587.16,Mahalsapur
3143,546118,446.3727658,Mahari Bk
3144,546122,146.6586508,Mahari Kh.
3145,545778,360.1,Maharkheda
3146,546363,560.2,Mahmadapurwadi
3147,545814,147.11,Makodi
3148,545938,837.8143665,Maldhamni
3149,546242,101.08,Maldhawanda
3150,546152,256.48,Malegaon
3151,545949,55.5,Malharwadi
3152,545871,823.72,Malhiwara
3153,545866,386.88,Malselu
3154,545958,344.07,Malwadi
3155,546402,2405.69,Malwata
3156,545828,448.4375,Mangwadi
3157,545777,532.31,Mannas pimpari
3158,546075,280.2,Mardi
3159,546415,695.38,Marlapur
3160,546337,896.67,Marsul
3161,546336,119.3,Marsulwadi tanda
3162,546129,959.69,Masod
3163,546274,322.0177384,Mategaon
3164,546014,1244.386365,Matha
3165,545907,73.23272595,Mauja
3166,545791,774.96,Mazod
3167,546032,484.5436351,Metha
3168,546178,294.08,Mhaisgavhan
3169,545754,669.8926224,Mhalshi
3170,546366,1062.85,Mhatargaon
3171,546369,352.2,MOHAGAON
3172,545841,428.6673776,Mop
3173,546123,962.65,Morgavhan
3174,546119,184.94,Morwad
3175,546324,578.82,Mudi
3176,546126,296.64,Mundhal
3177,546005,902.21,Murtijapur sawangi
3178,546401,449.7759273,Murumba Bk.
3179,546400,267.6740727,Murumba Kh.
3180,546294,295.5,Nagapur
3181,546064,708.34,Nageshwadi
3182,545994,765.17,Nagzari
3183,546295,1103.62,Nahad
3184,546082,330.2,Nalegaon
3185,546176,167,Nandapur
3186,546000,378.74,Nandgaon
3187,546113,324.7,Nandkheda
3188,545973,281.74,Nandura
3189,545908,212.73,Nandusa
3190,545729,61.93,Nansi
3191,545985,1377.686543,Narsi
3192,546193,2018.98,Narwadi
3193,546373,285.82,Nasratpur
3194,546160,202.3400688,Naukha tarf kalamnuri
3195,545869,382.46,Navalgavhan
3196,545935,89.26993115,Nawkha
3197,546188,278.74,Nimtok
3198,546040,726.32,Nishana
3199,545987,1089.402786,Paheni
3200,546358,359.48,Palasgaon tarf dhamangaon
3201,546406,1293.2,Palasgaon tarf malota
3202,546153,227.4773168,Palodi
3203,545760,723.92,Palshi
3204,546326,990.2,Palsi
3205,545881,227.54,Palsona
3206,546309,942.35,Pangrasati
3207,546329,1200.8,Pangra shinde
3208,546357,972.6,Pangra tarf dhamangaon
3209,546031,303.62,Pangra tarf lakh
3210,545971,1069.25,Pangri
3211,545751,348.36,Pankanhergaon
3212,546397,593.06,Parajana
3213,545916,759.51,Parda
3214,546191,231.6,Pardi
3215,545818,361.5,Pardi
3216,546389,1683.388904,Pardi Bk.
3217,546343,1149.4,Pardi kh
3218,546095,540.4,Pardi[Sawali]
3219,546273,488.33,Parli
3220,545914,903.73,Parola
3221,546356,375.23,Parwa
3222,545927,214.7,Patan
3223,545737,687.5,Patoda
3224,545876,225.49,Patonda
3225,546241,572.9582567,Pawanmari
3226,545779,462.98,Pawti
3227,545995,31,Pazar tanda
3228,545905,911.4662756,Pedgaon
3229,545888,103.91,Pedgaonwadi
3230,546109,666.1,Perjabad
3231,546225,426.16,Pethvadgaon (N.V.)
3232,545852,3043.46,Phalegaon
3233,546311,576.54,Phata
3234,546370,238.5,Phattepur
3235,546049,521.57,Phuldhaba
3236,546232,448.55,Phutana
3237,546382,828.11,Pimpala chorya
3238,545892,342.3037842,Pimpaldari Tarf Basamba
3239,546048,760.6978426,Pimpaldari tarf nandapur
3240,546292,674.4620769,Pimpalgaon hajam
3241,545920,1246.63,Pimparkhed
3242,546036,244.1,Pimpla
3243,545922,387.5599998,Pimplekhuta
3244,546362,903.6,Pimprala
3245,546351,396,Pimpri
3246,545710,124.9649848,Pimpri Barda
3247,546201,618.95,Pimpri Bk.
3248,546219,1373.38,Pimpri Kh.
3249,545839,341.6326531,Pimpri ling
3250,546371,250,Polka
3251,546043,303.9,Poor
3252,546108,483.6,Pota Bk.
3253,546107,758.4,Pota Kh.
3254,546185,580.72,Potra
3255,546079,1139.46,Purjal
3256,545822,296.37,Pusegaon
3257,546167,185.85,Puyana
3258,546299,307.8383732,Puyani bk
3259,546300,346.5,Puyani kh
3260,546148,232.15,Rahimapur
3261,545965,787.22,Raholi Bk.
3262,545964,612.9,Raholi Kh.
3263,546022,260.2,Rajapur
3264,546413,421.98,Rajapur
3265,546335,486.19,Rajawadi
3266,546053,208.87,Rajdari
3267,545912,380.83,Rajura
3268,545960,35,Rajwadi
3269,546257,2050.65,Rameshwar
3270,546103,412.23,Rameshwar
3271,546246,404.53,Rameshwar Tanda
3272,546127,602.483706,Ramwadi
3273,546086,1296.68,Ranjala
3274,546317,1524.3,Ranjana
3275,546321,370,Raywadi
3276,546260,519.69,Redgaon
3277,546169,242.43,Renapur
3278,546384,587.6619395,Renkapur
3279,545838,254.62,Repa
3280,546314,562.28,Reulgaon
3281,545817,610.3,Ridhora
3282,546282,513.78,Ridhora
3283,546308,256.7,Rodga
3284,546222,386.1,Rudrawadi
3285,546316,227.5,Rukhi
3286,546408,393.5,Runj T. Asegaon
3287,546174,1799.92,Rupur
3288,546091,937.52,Rupur
3289,545761,508.81,Sabalkheda
3290,546154,481.49,Sadas Tarf Nandapur
3291,545875,548.3102239,Sagad
3292,545722,1376.137263,Sakhara
3293,546259,548.81,Salapur
3294,545727,279.22,Salegaon
3295,546173,3221.21,Salegaon
3296,546100,803.76,Salna
3297,546204,1587.96284,Salva
3298,545933,417.01,Samga
3299,545893,216.3770332,Sandas Tarf Basamba
3300,546059,193.8,Sanghanaik  Tanda
3301,546293,100.5379231,Sangmeshwar
3302,546270,170,Sangnapur
3303,545967,630.79,Santuk pimpari
3304,546211,333.45,Sapali
3305,545808,832,Sapatgaon
3306,546061,115.9,Sarangwadi
3307,545978,309.48,Sarkali
3308,546377,570.04,Sarola
3309,545963,70.2,Sasewadi
3310,545868,537.06,Satamba
3311,546318,1485.65,Satefal tarf Aral
3312,546322,222.94,Sategaon
3313,545913,925.76,Sawa
3314,545953,1684.21,Sawad
3315,546001,678.2856242,Sawali
3316,546092,402.42,Sawali Kh.
3317,546002,136.0943758,Sawali tanda
3318,545785,1790.38,Sawana
3319,546171,468.28,Sawangi
3320,546288,566.02,Sawangi Bk.
3321,546409,195.5,Sawargaon
3322,545894,501.054678,Sawargaon
3323,545719,408.4368288,Sawarkheda
3324,545928,288.0541579,Sawar kheda
3325,546056,171.7,Sawar kheda
3326,545910,206.7080455,Sayala
3327,546164,890.0807373,Selsura
3328,546348,565.9,Selu
3329,546074,986.01,Sendur sana
3330,545809,5333.506724,Sengaon
3331,545753,760,Shegaon
3332,546125,422.72,Shenodi
3333,546200,312.14,Shewala
3334,545720,731.4,Shinagikhamba
3335,545770,665.04,Shindephal
3336,546298,500.58,Shingi
3337,546073,2503.17,Shirad shahapur
3338,545768,383.4,Shivni Bk
3339,545767,450.1,Shivni Kh
3340,546150,621.86,Shiwani Bk.
3341,546143,515.9,Shiwani Kh.
3342,546003,1237.25,Siddheshwar
3343,545807,919.53,Sinagi naga
3344,546190,364.61,Sindgi
3345,545961,180,Singarwadi
3346,546078,631.4044256,Sirala
3347,546088,406.1155744,Sirala tanda
3348,546330,854.7,Sirli
3349,545889,183.6758734,Sirsam Bk.
3350,545884,117.5529742,Sirsam Kh
3351,546172,186.48,Sodegaon
3352,546393,1395.22,Somthana
3353,546291,155.62,Sonna tarf hatta
3354,545731,260,Sonsawangi
3355,546052,70.9,Sonwadi
3356,546340,1321.5,Sukali
3357,546016,254.8,Sukapur
3358,545806,574.48,Sukli Bk
3359,545805,497.76,Sukli Kh
3360,546132,286.07,Sukli Valan
3361,546255,197.4265955,Sukliveer
3362,545764,473.4,Suldali Bk.
3363,545773,300.1,Suldali Kh
3364,546417,358.24,Sunegaon
3365,545784,787.29,Surajkheda
3366,546010,376,Suregaon
3367,546009,281.3,Surwadi
3368,546410,740.16,Takalgaon
3369,546170,110,Takalgavhan
3370,546081,181.0742649,Takalgavhan tarf Aundha
3371,546077,127.4257351,Takalgavhan tarf shahapur
3372,546124,158.9221357,Takli K.
3373,545937,170.6978643,Takli Tarf Nandapur
3374,545796,842.76,Taktoda
3375,545816,424.36,Talni Pra Narsi
3376,546019,430,Talni Pr. Aundha
3377,546051,93.90905321,Tamtitanda
3378,545749,314.3,Tandulwadi
3379,545782,222.2,Tapowan
3380,546083,947.15,Tapowan
3381,546139,247.6813651,Taroda
3382,546184,287.95,Telangwadi (N.V.)
3383,546279,477.53,Telgaon
3384,546047,115.54,Tembhurdara
3385,546304,1316.37,Tembhurni
3386,546375,1639.74,Thorava
3387,545901,284.47,Tikhadi
3388,546236,1538.49,Tondapur
3389,546226,843.46,Tovha
3390,546159,692.96,Tuppa
3391,546008,282.63,Turk pimpari
3392,546115,500.4,Ukhali
3393,546162,311.62,Umara
3394,546237,566.7,Umardarawadi
3395,545836,215.99,Umardari
3396,545882,148.49,Umarkhoja
3397,545969,1179.21,Umra
3398,546076,1270.51,Umra
3399,546105,743.85,Undegaon
3400,545736,977.8,Uti Bramhachari
3401,545728,376.7,Uti Purna
3402,545986,612.32,Vaijapur
3403,545859,270.7890738,Wadad
3404,546087,710,Wadad
3405,545997,698.3,Wadchuna
3406,546261,962.0696615,Wadgaon Tarf Jawala
3407,545826,623.7837477,Wad hiwara
3408,545717,1200.36,Wadhona
3409,545846,138.02,Wadhona  pr. washim
3410,546277,346,Wadi tuljapur
3411,546136,237.73,Wagdara
3412,546297,406.72,Waghi
3413,545757,1026.9,Waghjali
3414,546140,416.32,Wai
3415,546352,805.6,Wai tarf Dhamangaon
3416,546387,1480,Wakhari
3417,546138,1593.91,Wakodi
3418,545775,637,Walana
3419,546020,599.06,Walki
3420,546066,380.0459194,Wangarwadi
3421,546065,131.9540806,Wangarwadi tanda
3422,545956,606.4460328,Wanjarwadi
3423,545848,664.43,Wanzola
3424,546331,721.2889249,Wapti
3425,545896,236.3371785,Waradi
3426,546250,1146.51,Waranga phata
3427,546168,766.23,Waranga Tarf Nandapur
3428,545755,423.85,Warkheda
3429,546347,555.2,Wartala
3430,546265,1228.39,Warud
3431,545811,885.19,Warud chakrapan
3432,545952,714.65,Warud Gawali
3433,545821,366.6,Warud Kaji
3434,545820,262.1,Warud saman
3435,546029,892.3956335,Wasai
3436,546161,26.37995724,Waspangara
3437,546262,1863.6,Wasphal
3438,545774,924.95,Watkali
3439,545786,663,Waychal pimpari
3440,545709,99.43,Wazur Kh
3441,545716,1086.46,Weltura
3442,546303,1214.35,Wiregaon
3443,546239,579.18,Yedsi
3444,546238,287.95,Yedsi Tanda
3445,546028,669.34,Yedud
3446,546198,442.38,Yegaon
3447,546038,859.55,Yehalegaon (Solanke)
3448,546197,1918.89,Yehelegaon Tukaram
3449,545891,226.255696,Yehlegaon Hatkar
3450,545742,889.0803385,Yeldari
3451,546180,1127.16,Yelegaon (G)
3452,545918,294.174304,Yeli
3453,546101,404.85,Yeli
3454,546203,1003.97,Yelki
3455,546151,678.34,Zara
3456,546253,18,Zunzunwadi
3457,802748,9246.828047,Hingoli (M Cl)
3458,802749,1629.985874,Kalamnuri (M Cl)
3459,802750,4294.421256,Basmath (M Cl)
3460,547274,1726.06,Adgaon
3461,547339,540.88,Alapur
3462,547281,545.33,Anvapada
3463,547278,3429.23,Anwa
3464,547333,2647.32,Avhana
3465,547318,954.84,Babhulgaon
3466,547398,247.2360674,Bamkheda
3467,547397,1201.23,Banegaon
3468,547323,982.51,Baranjala (lokhande)
3469,547324,1996.55,Baranjala (sabale)
3470,547359,352.11,Belura
3471,547304,1096.85,Bhaydi
3472,547332,736.79,Bhivpur
3473,547267,704.2980787,Bhorkheda
3474,547316,853.58,Borgaon (jahagir)
3475,547369,595.39,Borgaon khadak
3476,547403,503.57,Borgaon taru
3477,547415,2738.39,Chandai eko
3478,547414,1163.07,Chandai tepli
3479,547408,1051.83,Chandai thombri
3480,547406,780.06,Chincholi
3481,547356,545.9,Chorhala
3482,547302,1549.26,Dagadwadi
3483,547273,532.26,Dahigaon
3484,547301,1402.04,Danapur
3485,547319,581.09,Dautpur
3486,547402,263.4547001,Dawargaon
3487,547300,749.51,Dehed
3488,547371,792.47,Deulgaon (kaman)
3489,547407,979.74,Deulgaon tad
3490,547266,3467.26,Dhawada
3491,547277,492.5491828,Dhondkheda
3492,547383,429.74,Ekephal
3493,547354,808.86,Fattepur
3494,547378,166.2633812,Fulenagar
3495,547357,865.46,Garkheda
3496,547419,756.74,Gavhan Sangameshwar
3497,547311,856.91,Godri
3498,547334,626.1,Gokul
3499,547361,1230.65,Goshegaon
3500,547370,2402.71,Hasanabad
3501,547283,565.41,Hisoda Bk.
3502,547284,1227.49,Hisoda Kh.
3503,547346,1304.734881,Ibrahimpur
3504,547375,497.5034085,Ita
3505,547264,195.82,Jaidevwadi
3506,547348,141.1342487,Jainpur (kathora)
3507,547275,3566.2,Jalgaon (sapakal)
3508,547280,1022.6,Janephal (gaikwad)
3509,547405,1048.1,Janephal dabhadi
3510,547382,814.46,Jawkheda Bk.
3511,547381,474.54,Jawkheda Kh.
3512,547392,1519,Jawkheda thombari
3513,547353,1237.74,Jomala
3514,547282,800.75,Kalyani
3515,547292,1006.39,Karajgaon
3516,547279,416.7438626,Karlawadi
3517,547349,702.4757513,Kathora (jainpur)
3518,547294,1018.29,Kathora bajar
3519,547399,888.0239326,Kedarkheda
3520,547377,531.96,Khadgaon
3521,547380,804.63,Khadki
3522,547413,711.77,Khamkheda
3523,547362,562.74,Khandala
3524,547394,753.71,Khaparkheda
3525,547276,1243.23,Koda
3526,547321,893.71,Kodoli
3527,547312,444.0191753,Kolegaon
3528,547360,982.99,Koparda
3529,547308,759.37,Kosgaon
3530,547389,105.6246706,Kota dabhadi
3531,547309,178.0253294,Kotha jahagir
3532,547291,938.72,Kotha koli
3533,547351,380.73,Kshirsagar
3534,547293,436.01,Kukdi
3535,547352,1108.18,Kumbhari
3536,547379,617.4766188,Latifpur
3537,547285,1099.63,Leha
3538,547322,1140.73,Lingewadi
3539,547418,2108.93,Longaon
3540,547310,375.51,Malegaon
3541,547336,685.11,Malkapur
3542,547344,947.26,Malkheda
3543,547338,532.72,Manapur
3544,547355,375.7,Masanpur
3545,547262,81.5,Mehgaon
3546,547391,174.7576124,Merkheda
3547,547299,530.94,Mohalai
3548,547345,1018.9,Muthad
3549,547393,1666.54,Nalni Bk.
3550,547327,864.0046829,Nalni Kh.
3551,547350,1092.63,Nanja
3552,547341,234,Nasirabad
3553,547315,259.27,Nimbola
3554,547364,815.3,Nimgaon
3555,547287,427.3751194,Padmavati
3556,547306,219.5,Palaskheda bhokardan
3557,547386,1058.85,Palaskheda dabhadi
3558,547296,1033.34,Palaskheda murtad
3559,547396,829.4,Palaskheda Pimpale
3560,547409,597.4,Palaskheda thombari
3561,547366,472.54,Pandharpur
3562,547288,3033.71491,Paradh Bk.
3563,547286,935.2604016,Paradh Kh.
3564,547342,694.8566929,Perjapur
3565,547290,3425.16,Pimpalgaon (renukai)
3566,547400,5.390479911,Pimpalgaon (sul)
3567,547411,1597.95,Pimpalgaon barao
3568,547373,985.67,Pimpalgaon kolte
3569,547388,417.63,Pimpalgaon sermulki
3570,547387,278.7195201,Pimpalgaon sutar
3571,547395,542.17,Pimpalgaon Thot
3572,547384,653.8,Pimpri
3573,547269,660.2264738,Pokhari
3574,547335,425.37,Pralhadpur
3575,547365,254.81,Rajala
3576,547337,122.2433071,Rajapur
3577,547416,2451.83,Rajur
3578,547376,288.9065915,Ram Nagar
3579,547340,62.34687354,Rampur Bk.
3580,547298,777.57,Relgaon
3581,547328,438.3553171,Samarth Nagar
3582,547289,1062.8,Savangi Aughadrao
3583,547374,882.19,Sawkheda
3584,547272,1524.4,Selud
3585,547317,1064.55,Sipora Bazar
3586,547363,1120.691847,Sirasgaon (mandap)
3587,547368,1581.3,Sirasgaon waghrul
3588,547358,991.39,Soegaon devi
3589,547343,605.28,Subhanpur
3590,547270,95.29,Sunderwadi
3591,547295,2067.75,Surangali
3592,547326,830.3919049,Tadegaon
3593,547325,569.8680951,Tadegaonwadi
3594,547314,609.94,Tadkalas
3595,547367,569.29,Takli bajad
3596,547320,497.58,Takli bhokardan
3597,547404,350.07,Takli hivardi
3598,547385,1644.93,Talegaon
3599,547305,636.01,Talni
3600,547347,408.53,Tandulwadi
3601,547417,1033.61,Tapovan
3602,547410,824.06,Thigalkheda
3603,547412,994.12,Umarkheda
3604,547372,1207.14,Vazirkheda
3605,547307,611.92,Viregaon
3606,547265,439.99,Vizora
3607,547268,2333,Wadhod tangda
3608,547263,942.17,Wadhona
3609,547331,958.678153,Wadi Bk.
3610,547330,223.78,Wadi Kh
3611,547303,964.54,Wadshed
3612,547329,1368.34,Wakdi
3613,547401,418.1552999,Walsa dawargaon
3614,547313,1263.11,Walsa wadala
3615,547390,774.61,Walsakhalsa
3616,547271,4442.87,Walsawangi
3617,547297,901.06,Warud bk
3618,547449,910.91,Adha
3619,547513,1808.049365,Akola
3620,547483,693.92,Aland
3621,547510,1074.396137,Ambewadi
3622,547450,440.45,Andhari
3623,547445,635.7276444,Aradkheda
3624,547433,915.05,Asai
3625,547422,590.7389475,Belora
3626,547472,503.51,Bharadkhead
3627,547455,1777.86,Bharaj Bk.
3628,547454,782.8141216,Bharaj Kh.
3629,547486,594.3,Bhatodi
3630,547436,222.2819213,Bhorkheda
3631,547423,1249.755878,Borgaon Bk.
3632,547424,63.3301601,Borgaon Math
3633,547425,381.4,Bori Kh.
3634,547476,442.8,Borkhedi Chinch
3635,547447,512.69,Borkhedi Gaiki
3636,547481,772.28,Bramhapuri
3637,547515,974.87,Butkheda
3638,547420,420.27,Chapnera
3639,547428,1532.81,Chinchkheda
3640,547506,544.5,Dahigaon
3641,547505,635.28,Dawargaon
3642,547517,1797.52,Devale Gavhan
3643,547470,918.55,Devulgaon Ugle
3644,547477,2017.72,Devulzari
3645,547421,558.7908172,Dhondkheda
3646,547474,349.7806504,Dolkheda Bk.
3647,547491,672.15,Dolkheda Kh.
3648,547518,1317.61,Dongaon
3649,547509,252.52,Gadegavhan
3650,547512,470.7995984,Ganeshpur
3651,547504,442.5,Garkheda
3652,547437,202.0135386,Ghankheda
3653,547439,278.5823556,Gokulwadi
3654,547502,504.57,Gondhankheda
3655,547465,477.93,Gopi
3656,547482,1435.65,Hanumanth Kheda
3657,547440,967.62,Harpala
3658,547484,368.23,Hiwara Kavali
3659,547426,826.14,Hiwarabali
3660,547443,2743.23,Jafrabad
3661,547427,1066.28,Janephal
3662,547446,979.72,Jawakheda
3663,547494,599.86,Kachanera
3664,547489,2346.25,Kalegaon
3665,547501,307.0593496,Khamkheda
3666,547490,528.24,Khanapur
3667,547458,351,Khaparkheda
3668,547466,1560.32,Khasgaon
3669,547495,376.24,Kinhi
3670,547461,472.3608247,Kolegaon
3671,547432,702.06,Kolhapur
3672,547463,1248,Konad
3673,547471,538.71,Kumbhari
3674,547488,1459.02,Kumbharzari
3675,547451,417.04,Kusali
3676,547431,2078.77,Mahora
3677,547479,384.59,Mangarul
3678,547467,659.55,Merkheda
3679,547438,785.56,Mhasarul
3680,547485,1031.23,Nalwihira
3681,547496,782.03,Nandkheda
3682,547475,799.86,Nimkheda Bk.
3683,547507,328.28,Nimkheda Kh.
3684,547519,1026.16,Niwdunga
3685,547493,641.5016877,Papal
3686,547448,712.39,Pasodi
3687,547469,468.14,Pimpal Khunta
3688,547434,939.96,Pimpalgaon Kad
3689,547516,1127.263526,Pokhari
3690,547452,452.66,Rastal
3691,547441,429.76,Repala
3692,547480,230.76,Rupkheda Bk.
3693,547442,113.5,Rupkheda Kh
3694,547462,780.19,Sanjol
3695,547498,1605.71,Satephal
3696,547503,709.43,Sawangi
3697,547487,840.8250899,Sawargaon
3698,547444,324.19,Sawarkheda
3699,547473,580.06,Sawarkheda Gondhan
3700,547457,563.32,Sawasani
3701,547456,749.8,Sindi
3702,547478,1170.21,Sipora
3703,547497,927.51,Sirala
3704,547459,412.67,Songiri
3705,547464,253.68,Sonkheda
3706,547500,581.44,Takli
3707,547508,653.26,Tapovan Gondhan
3708,547511,4101.732898,Tembhurni
3709,547520,373.17,Tondoli
3710,547499,912.15,Varkheda Viro
3711,547435,520.23,Varud Kh.
3712,547430,816.91,Wadala
3713,547514,401.27,Wadhona
3714,547453,316.08,Wankheda
3715,547492,399.93,Warkheda (Firangi)
3716,547460,2250.09,Warud Bk.
3717,547468,151.3634468,Weerkheda Bhalki
3718,547429,1052.94,Yeota
3719,547532,665.53,Ahankar Devlgaon
3720,547525,340.7167616,Ambedkarwadi
3721,547544,1756.76,Antarwala (jalna)
3722,547587,48.28310063,Antarwala Sindkhed
3723,547600,312.07,Babar Pokhari
3724,547574,948.6960831,Baji Umrad
3725,547573,578.3370433,Baji Umrad Tanda
3726,547632,380.74,Bapkal
3727,547548,677.03,Bathan Bk.
3728,547650,241.93,Bethlam
3729,547619,138.1289166,Bhanunaik Tanda(siddh.)
3730,547658,1487.54,Bhatepuri
3731,547521,197.5,Bhatkheda
3732,547582,699.9356431,Bhilpuri Kh.
3733,547608,448,Bibi
3734,547625,763.68,Borgaon
3735,547533,662.96,Borkhedi
3736,547576,147.84,Bramhankheda
3737,547648,469.1478807,Chitli Putli
3738,547591,893.88,Dahifal
3739,547647,428.13,Dambri
3740,547541,900.54,Daregaon (jalna)
3741,547624,183,Daregaon (Ner)
3742,547535,2154.18,Deomurti
3743,547622,309.46,Dhagi
3744,547595,451.01,Dhandegaon
3745,547642,534.6,Dhanora
3746,547605,78.42,Dhara
3747,547566,1011.17,Dharkalyan
3748,547558,598.05,Dhawedi
3749,547652,610.51,Dudhana Kalegaon
3750,547612,370.34,Erandwadgaon
3751,547584,615.55,Ganeshpur
3752,547534,758.17,Gawali Pokhri
3753,547524,595.82,Ghanewadi
3754,547649,118.35,Ghetuli
3755,547637,300.92,Ghodegaon
3756,547556,167.9638771,Gokulnagar
3757,547547,1204.72,Golapangri
3758,547546,0,Golawadi
3759,547552,1593.64,Gondegaon
3760,547528,1299.27,Gundewadi
3761,547579,146.23,Hadap
3762,547643,733.65,Hastepimpalgaon
3763,547667,669.7723876,Hatwan
3764,547664,366.7856343,Hiswan Bk.
3765,547663,617.7243657,Hiswan Kh.
3766,547633,918.23,Hiwara Roshangaon
3767,547636,857.6247273,Hiwardi
3768,547540,1058.64,Indewadi
3769,547660,243.0297379,Islamwadi
3770,547586,138.41,Jaitapur
3771,547575,1557.47,Jalgaon
3772,547529,703.5352756,Jamwadi
3773,547655,362.56,Kacharewadi
3774,547561,1750.63,Kadwanchi
3775,547626,137.1970882,Kailasnagar
3776,547620,138.9430359,Kakda
3777,547668,1171.29,Karla
3778,547640,492.54,Kautha
3779,547616,93.64,Khambewadi
3780,547657,715.59,Khanepuri
3781,547610,0,Kharati
3782,547536,1139.92,Kharpudi
3783,547630,265,Khodepuri
3784,547623,95.26,Kolwadi
3785,547543,323.1661765,Kumbephal Bk.
3786,547555,219.4338235,Kumbhephal Shindkhed
3787,547538,420.7669143,Londhyachiwadi
3788,547569,314.55,Majarewadi
3789,547549,451.1765946,Malegaon Kh.
3790,547665,672.39,Mali Pimpalgaon
3791,547550,650.17,Malshendra
3792,547669,930.04,Mamdabad
3793,547593,768.69,Manegaon Jahangir
3794,547592,619.96,Manegaon Khalsa
3795,547581,959.18,Maujpuri
3796,547617,389.77,Mohadi
3797,547594,553,Motigavhan
3798,547615,176.9,Nagapur
3799,547560,1074.38,Nandapur
3800,547635,276.68,Nasadgaon
3801,547563,1042.01,Navha
3802,547601,2676.3,Ner
3803,547526,221.8032384,Nidhona
3804,547629,220.27,Nipani Pokhari
3805,547583,425.4421193,Nirkheda
3806,547654,1217.7,Pachanwadgaon
3807,547589,383.46,Pahegaon
3808,547627,152.12,Palaskheda
3809,547531,654.8847244,Panshendra
3810,547585,594.53,Paregaon
3811,547606,487.2,Pashta
3812,547564,255.8612167,Patra Tanda
3813,547598,1039.95,Patrud
3814,547609,448.92,Pimpalwadi
3815,547634,704.99,Pimpri Dukri
3816,547567,1797.15,Pirkalyan
3817,547522,960.29,Pirpimpalgaon
3818,547653,545.27,Pokalwadgaon
3819,547554,532.12,Pokhari Shindkhed
3820,547646,245.18,Pokhari Shingadi
3821,547661,183.6702621,Punegaon
